"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YLL015W",7.11218611434115,7.26107198695102,127.217672407949,2.17493307177967e-16,2.29343136205344e-15,27.7366649420691
"YNL091W",6.85032768296968,7.03263222471815,126.636004924932,2.26957019165385e-16,2.31553938517547e-15,27.7332727978663
"YBL067C",7.12701348700792,7.09100901105188,127.175039475103,2.18171894725804e-16,2.29343136205344e-15,27.7322305318266
"YGR054W",7.75484646654692,7.78170003019773,129.295578930121,1.87089360478217e-16,2.14579373340078e-15,27.7308588858817
"YBR025C",9.80389288944045,9.77366838315375,141.019528704711,8.34983097583085e-17,1.64707961026254e-15,27.7276428220435
"YBL105C",7.18883839877819,7.25971439148397,127.231611261081,2.17271950045275e-16,2.29343136205344e-15,27.7270616914848
"YBR166C",6.15884852337004,6.04352666909753,126.4524126525,2.30038061127064e-16,2.3216084331347e-15,27.7259402498765
"YER064C",7.62171430779014,7.40394101670149,128.643891676873,1.96085550473117e-16,2.187673373166e-15,27.724692337295
"YDL168W",6.92408059353724,6.85949978875569,126.595636796921,2.27630536214361e-16,2.31843294194067e-15,27.7239692353968
"YMR033W",6.19189760027525,6.09514326279208,126.369011396373,2.31452977021745e-16,2.32289691741117e-15,27.7235816587796
"YDL225W",6.2395722723664,6.22247695304855,126.267573695629,2.33186889911568e-16,2.32795875309582e-15,27.7213037897594
"YOL030W",7.88495023975655,7.84961846169915,129.584714446696,1.83245196532923e-16,2.13794106197365e-15,27.7164628468435
"YBR245C",6.95416793095458,7.07809334465679,126.46925530176,2.2975348696927e-16,2.3216084331347e-15,27.7138609947085
"YGL115W",6.7810637737808,6.73173737938496,126.196264511599,2.34414414901653e-16,2.32922233974061e-15,27.7131311086901
"YKL013C",6.66460566970019,6.43561204244348,126.03846466127,2.37156321276733e-16,2.33554398201703e-15,27.7112655393966
"YPL244C",6.07194999766252,6.04380018565652,126.323205046763,2.32234187809331e-16,2.32289691741117e-15,27.7101486306193
"YMR275C",6.81543969928291,6.61400191970314,126.177645384177,2.34736103867583e-16,2.32922233974061e-15,27.7098965227235
"YPR129W",5.80824767436074,5.89363405783637,127.000187918331,2.20979637131812e-16,2.30812702324759e-15,27.7074862285695
"YDR035W",7.50770748720992,7.48686273595391,127.890547264573,2.07086972848345e-16,2.24538507480764e-15,27.7070418948309
"YNL040W",5.83256155774542,5.85093878407256,126.878265995269,2.2296111861798e-16,2.31023546497942e-15,27.7052162228152
"YMR319C",6.77789208307603,7.38357964171285,125.975076633979,2.38267725963299e-16,2.33945327936079e-15,27.7009138310309
"YBL061C",6.42113543342641,6.39641089712272,125.755095978225,2.42169701954167e-16,2.36359072741854e-15,27.6992725127464
"YIL112W",6.09296216599708,6.05898586653263,126.084264887059,2.36356862658154e-16,2.33153062684458e-15,27.6992004488055
"YJL207C",7.21566156872544,7.48959476358455,126.791493286292,2.24383337991711e-16,2.31023546497942e-15,27.6991403447281
"YGR061C",8.6780501247961,9.20446797185034,133.168868926564,1.42200927649497e-16,1.88289048866936e-15,27.694247588246
"YGR116W",8.25383342771607,8.46856329374068,130.778596215891,1.68272763682199e-16,2.04077468399022e-15,27.6890566261223
"YPR163C",8.23300663731932,8.58749744918938,130.688695858112,1.69351714054335e-16,2.04628113531704e-15,27.6890188337716
"YOR132W",6.07959893008099,6.0487270850805,125.926510390941,2.39123158103179e-16,2.34433766829e-15,27.688542655874
"YKL182W",10.4901885748028,11.4943152157988,144.265752083333,6.75777819884374e-17,1.56950466120768e-15,27.688497075568
"YLR106C",9.19383881936031,9.9759231558916,136.093447111382,1.16201352592419e-16,1.74622269609264e-15,27.6859121009201
"YFL031W",10.3843958979762,10.3902125569199,143.539141572063,7.08251579638384e-17,1.56950466120768e-15,27.6857142743915
"YLR300W",9.67625644511478,9.57762361927977,138.958638497038,9.57431309496746e-17,1.69617661777561e-15,27.6782091577632
"YBL076C",9.87188789158827,10.2968450430591,140.155848424478,8.84051018877237e-17,1.66848706703949e-15,27.6777096524269
"YLR451W",5.87724377740257,5.94491516852347,126.200864286149,2.34335018267335e-16,2.32922233974061e-15,27.6760862523972
"YML072C",9.63210265437216,10.0041935282236,138.592024246755,9.81232417090192e-17,1.69617661777561e-15,27.6746911612717
"YLL001W",6.6026220047224,6.36554671036109,125.332618543909,2.49863562610543e-16,2.40888736918076e-15,27.6731920860083
"YOR322C",6.62983511022376,6.61143747861267,125.342141480933,2.4968718399906e-16,2.40888736918076e-15,27.6728997306502
"YMR089C",7.39721436232948,7.19169135925092,126.84575136585,2.23492865981159e-16,2.31023546497942e-15,27.6719533637914
"YDR505C",6.68804888248052,6.49668244913843,125.36235646459,2.49313230010061e-16,2.40888736918076e-15,27.6717164183668
"YNL221C",7.16036666512926,7.0982249816712,126.15101569651,2.35197043989234e-16,2.3302654176785e-15,27.6710933926593
"YCR012W",13.1086278815232,12.7538119530104,167.388587543775,1.69684500487767e-17,1.55353134144156e-15,27.6706588554752
"YGL195W",9.85140229376423,10.3630320121548,139.715542949014,9.10288487659858e-17,1.67705501042363e-15,27.6657967125296
"YDR291W",6.04157602351587,6.07821999074926,125.534762639168,2.46148998205997e-16,2.38871588637672e-15,27.6622163010396
"YER103W",11.5061645165645,7.93353940923581,150.520324018512,4.55481768975349e-17,1.55353134144156e-15,27.6537251164745
"YAL019W",7.02902668988062,7.22707834072549,125.531801629287,2.46202965842768e-16,2.38871588637672e-15,27.6535187087274
"YLR229C",6.27911586919395,6.53937463646031,125.013694348364,2.55850945455858e-16,2.44101528718063e-15,27.6530535147405
"YNL087W",7.83479023202634,8.40267561699499,128.054567256587,2.0463472598627e-16,2.23358803414014e-15,27.6486829536308
"YBR200W",6.21619986029879,6.23226385402988,125.01010533651,2.55919222278893e-16,2.44101528718063e-15,27.6484390904318
"YKL179C",6.22380500701352,6.22072492707524,124.977979262647,2.56531283407144e-16,2.44101528718063e-15,27.6470997538342
"YOR259C",7.77177711628467,7.17923911327458,127.743983465327,2.09305789031186e-16,2.25487730535231e-15,27.6457748387575
"YPL160W",9.3579951757387,9.92268443823918,136.086706346888,1.16254862650235e-16,1.74622269609264e-15,27.6420405243289
"YBR249C",7.48672374563236,8.11707174634032,126.569630089087,2.28065614181843e-16,2.31925730943617e-15,27.6400407594637
"YGL257C",5.93899891442003,6.12576685650758,125.318724396882,2.5012114995311e-16,2.40888736918076e-15,27.6372578280592
"YNR031C",6.92545612703821,6.95527434529548,125.047833366051,2.55202497539629e-16,2.44101528718063e-15,27.6367457124973
"YDR116C",5.6223197121767,5.46440093612262,126.429619187031,2.30423802341969e-16,2.3216084331347e-15,27.6341481047086
"YDR524C-B",9.62932184748598,9.88964708106695,137.582880591294,1.05020138169948e-16,1.71016693790896e-15,27.6337458544532
"YHR024C",7.17210843038081,7.03045687011233,125.509545872864,2.46609020944621e-16,2.38911609196201e-15,27.6335455102217
"YCL034W",5.8014499992654,5.77682290509155,125.640764697691,2.44225597852163e-16,2.37657271966392e-15,27.6308432395107
"YGR094W",9.529582741127,10.1360985848241,136.762853869094,1.11020813548098e-16,1.72694846059994e-15,27.6255281901782
"YBL036C",6.40233462323708,6.40139385539395,124.391267772481,2.67999282468226e-16,2.52173462770749e-15,27.6209295213426
"YKL020C",6.60852964740456,6.64777054184906,124.3300901376,2.69227396673722e-16,2.52682943973557e-15,27.6155216034429
"YMR307W",10.5873816664433,10.9239059776537,142.770534899068,7.44495035316506e-17,1.60017831021282e-15,27.6125583569909
"YHR068W",7.83558288580405,8.22018970349413,127.295492043903,2.16260672755052e-16,2.29343136205344e-15,27.6087020893649
"YGR202C",5.84815158600155,5.79528041394212,125.096860917381,2.54274433418128e-16,2.44101528718063e-15,27.6086929216547
"YGR266W",6.36296769386319,6.24125180998062,124.168054260789,2.72510418956871e-16,2.54589263016911e-15,27.6073529546147
"YLR375W",6.58822286835739,6.51056689190089,124.174104673967,2.72387037198685e-16,2.54589263016911e-15,27.6071251037563
"YDR416W",5.6512208255705,5.66366976483505,125.798144714725,2.41400576147619e-16,2.36312761314015e-15,27.606693227459
"YFL005W",7.2371526658816,7.18925015165816,124.963291325723,2.56811655652383e-16,2.44101528718063e-15,27.5937522773652
"YEL056W",5.78136150935836,5.86339255183454,124.969429469518,2.56694445786315e-16,2.44101528718063e-15,27.5894367720747
"YPR052C",6.16912518755541,6.18338030347433,124.039615687892,2.75144232867153e-16,2.55409833425591e-15,27.5894198295361
"YLL024C",13.8156890381912,12.9904375848745,172.48140090707,1.28421232924949e-17,1.55353134144156e-15,27.5868808767588
"YHR162W",7.81558711508782,7.76982694557712,126.794679375694,2.24330940120537e-16,2.31023546497942e-15,27.5855386460073
"YNL322C",7.30922299408446,7.24568860815575,125.006324015954,2.55991179384166e-16,2.44101528718063e-15,27.5852237231191
"YBR035C",6.79932673929046,6.53948414858379,123.961471595539,2.76760474842496e-16,2.55409833425591e-15,27.5845914514309
"YBR221C",8.06661955418449,8.29382502366033,127.709728836581,2.09828154377535e-16,2.25642788672985e-15,27.5786361382119
"YOR160W",6.37019792214803,6.50135740629303,123.658255145148,2.83132154649436e-16,2.57209344138714e-15,27.5778952227736
"YLR319C",5.76574954701235,5.83879281552599,124.817449620312,2.59614059829777e-16,2.46407605481915e-15,27.577742088303
"YMR005W",6.19000453630305,6.10051719139699,123.751672814715,2.81151960522554e-16,2.56801142184408e-15,27.5741971380336
"YHR009C",7.89244928267151,8.08147768533692,126.870271299109,2.23091734619374e-16,2.31023546497942e-15,27.5739097124478
"YMR276W",8.45624812906282,7.99934230677831,129.459616291813,1.84897581071128e-16,2.13794106197365e-15,27.573899688184
"YNL101W",6.90427433299298,6.95245751147969,123.902095306506,2.77995575555613e-16,2.5570126745979e-15,27.5730200596034
"YKL117W",8.3802369781585,7.92238632227139,129.058967116403,1.90301698898157e-16,2.15247983779626e-15,27.572062747826
"YBL088C",6.985024298662,7.14174704976321,124.011735208596,2.75719677898595e-16,2.55409833425591e-15,27.5716037293513
"YGL001C",6.5511681731427,6.57485642024841,123.53075061519,2.85859867954669e-16,2.57864500721092e-15,27.5708624244563
"YLR163C",6.73824088714389,6.49682489467622,123.658371072318,2.83129687764813e-16,2.57209344138714e-15,27.5707124742602
"YLR028C",8.16711238948105,8.09530472416345,127.999235179576,2.05458377285179e-16,2.23884677677311e-15,27.5702768267881
"YDR138W",5.80933605936407,5.77012509641538,124.50921467346,2.65649022924278e-16,2.51044076642294e-15,27.5687327756182
"YHR082C",8.23411678262844,8.14519879376374,128.264310787162,2.01545605739334e-16,2.22139444311788e-15,27.567926877508
"YIL034C",6.67041776191785,6.60749595043877,123.443790774141,2.87736895562166e-16,2.58470059965846e-15,27.5621382685722
"YJL008C",8.62277493705702,8.35965552225634,130.013930568708,1.77698918655025e-16,2.10063216294541e-15,27.558201168724
"YDL029W",7.66402832541691,7.46942177962788,125.669797372178,2.437017098326e-16,2.3750037168061e-15,27.5571002074813
"YOR260W",7.78801536119626,7.64309971076729,126.126840608386,2.35616365006499e-16,2.33089361696006e-15,27.55555753533
"YJR075W",6.91695343638959,7.10056463246025,123.599165377924,2.8439266553729e-16,2.57263454514599e-15,27.5543535133602
"YHR057C",5.78413345418748,5.50815438314143,124.325866885285,2.69312406311716e-16,2.52682943973557e-15,27.553677529491
"YGR077C",6.24348807591722,6.25036809152081,123.289892112485,2.91092343724853e-16,2.58470059965846e-15,27.5509334445567
"YJR099W",5.8830964009898,5.78653986915099,123.957614950415,2.76840513050064e-16,2.55409833425591e-15,27.5502837224331
"YLR017W",6.59724328738949,6.79017496753752,123.178657725759,2.93544562562321e-16,2.59786937867654e-15,27.548890990609
"YJR068W",6.00674852562067,5.99873270349092,123.557036325062,2.8529516316772e-16,2.57710072218675e-15,27.5448548588948
"YNL055C",9.0218947447021,8.73084659733978,131.858664569956,1.55888398126079e-16,1.97087474773686e-15,27.5440460471239
"YPL232W",6.9239001531431,6.7308948610145,123.367908965239,2.893859601677e-16,2.58470059965846e-15,27.5401498855618
"YJL081C",6.67767802226138,6.65136903426054,123.050521806283,2.96397781395816e-16,2.61946129018331e-15,27.538729258703
"YFR048W",5.80215388213717,5.69130349080713,123.984592588159,2.76281174404943e-16,2.55409833425591e-15,27.5376352830151
"YJR040W",6.32791843353104,6.37271034614341,122.911604847197,2.99525809344884e-16,2.62921445186125e-15,27.5333171729859
"YGR108W",6.37010292666947,6.44172874265057,122.874920321535,3.00357933767595e-16,2.62921445186125e-15,27.5320320961665
"YIR033W",7.23896668344328,7.53887637845324,123.857943438868,2.78917946613771e-16,2.55941227563467e-15,27.5305182175101
"YKR090W",5.87305515304794,6.11187416567363,123.606648657794,2.84232688032861e-16,2.57263454514599e-15,27.5288420329549
"YGR285C",8.53137481556234,9.12286841970814,128.907141537875,1.92395097397342e-16,2.1639924349678e-15,27.5279185994932
"YIL062C",6.5973354351347,6.29464265451984,122.800205867738,3.02060629443318e-16,2.62921445186125e-15,27.526667596601
"YNL312W",6.27697208859845,5.96261367737286,122.795937234017,3.02158231250208e-16,2.62921445186125e-15,27.5241663399932
"YLR357W",6.57763531279341,6.5793538088038,122.719085883219,3.0392141671646e-16,2.62921445186125e-15,27.5224710240635
"YPR080W",12.6305895404418,13.2382971998553,155.967791370116,3.27300752641568e-17,1.55353134144156e-15,27.5207796664448
"YOR172W",5.93948564123504,5.82619905523571,123.281925162629,2.91267222865772e-16,2.58470059965846e-15,27.5206602198679
"YHR174W",13.8468260456377,13.6536386811762,169.466731942872,1.5129580476013e-17,1.55353134144156e-15,27.5182146721171
"YPL125W",7.13872780883368,7.20344575709598,123.397839724772,2.88734257682748e-16,2.58470059965846e-15,27.517807047562
"YOR175C",6.8168876827927,7.34778596253216,122.823202604156,3.01535412149169e-16,2.62921445186125e-15,27.5172012445064
"YDR012W",8.7204613946252,9.4075329421254,129.595793153417,1.83099651317221e-16,2.13794106197365e-15,27.5148980662067
"YGR026W",6.79182092148298,6.8786841062844,122.751404721909,3.03178547375739e-16,2.62921445186125e-15,27.5145078047437
"YMR297W",9.75405854366522,9.39912232601939,135.409619286412,1.21771433255231e-16,1.77334458881605e-15,27.5139358230125
"YPR148C",6.70139383492266,6.55842941312275,122.644120359883,3.05652320810342e-16,2.63383822235122e-15,27.5135524708747
"YDR497C",8.23158423325966,8.42193430088283,127.181746172183,2.18064989117752e-16,2.29343136205344e-15,27.5118266475409
"YNL021W",6.20253866246948,6.25381323221792,122.649923765243,3.05517934899212e-16,2.63383822235122e-15,27.5106981603806
"YPR081C",5.74317947884937,5.5194660868461,123.656483684256,2.83169853602096e-16,2.57209344138714e-15,27.5078147531182
"YDR293C",8.60925963967271,8.66501474418055,128.865645023564,1.92971687589127e-16,2.1639924349678e-15,27.5063242669724
"YNL224C",5.58460618203943,5.54273386871709,124.223401735354,2.71384059815784e-16,2.54262404539853e-15,27.5028869353796
"YJR076C",6.42534649332039,6.48923638852657,122.316415866367,3.13348054551277e-16,2.67900314524323e-15,27.4999546174312
"YMR304W",7.50040963579895,7.26956166715173,124.019942461048,2.75550144273033e-16,2.55409833425591e-15,27.4969543831956
"YBR143C",8.31075416156894,8.50897600731111,127.21284376506,2.17570047085383e-16,2.29343136205344e-15,27.4948801647958
"YPR010C",9.56501317588941,10.0131321821588,133.783930372144,1.36239041260356e-16,1.83873366931183e-15,27.4898094620201
"YKL072W",5.75539491429006,5.70906600181762,123.29119101527,2.91063843086391e-16,2.58470059965846e-15,27.4890242435908
"YKR043C",6.63923882938925,7.14644112208208,122.145154869491,3.17455101114741e-16,2.70159112109404e-15,27.4867149150175
"YNCG0010W",10.0220020602557,9.83463536760236,136.216440694996,1.15229769300128e-16,1.73880128835608e-15,27.4856050217642
"YHR179W",10.3579148832994,10.3047038638432,137.971268438327,1.02304132542582e-16,1.69617661777561e-15,27.4829665218238
"YHR003C",6.2701559099319,6.21215931733987,122.094736668374,3.18675523158197e-16,2.70159112109404e-15,27.4823064007762
"YMR300C",7.56216324439372,7.23802219599358,123.936040220992,2.77288733494572e-16,2.55409833425591e-15,27.4801498066703
"YHL017W",6.36106820251664,6.51815547421811,121.986018885612,3.21324865190749e-16,2.70638514098082e-15,27.4792772140748
"YDR539W",5.87357068595999,5.92888415886633,122.739467074651,3.03452707427105e-16,2.62921445186125e-15,27.4787500037776
"YGR277C",5.7053140021652,5.47157351878159,123.289466232812,2.91101689086691e-16,2.58470059965846e-15,27.4781269403028
"YMR309C",9.16928952431576,9.2171217668492,131.259392893645,1.62630127635068e-16,2.00200132684597e-15,27.4772714491539
"YGR186W",6.98553168843841,6.88564086094657,122.367503831105,3.1213432444166e-16,2.67211462845546e-15,27.4756898253166
"YBR081C",6.38264823729779,6.51081431868467,121.896252139183,3.23530780733512e-16,2.70881976788124e-15,27.4742822895642
"YDR372C",6.85556114291361,7.0023762341696,122.127590022811,3.17879686955993e-16,2.70159112109404e-15,27.4736451554833
"YDR023W",8.56687897180717,9.02134621612778,127.957535189057,2.06081532955105e-16,2.24190690917439e-15,27.4717546319005
"YAL016W",7.58623624388237,7.53486354684961,123.835236258848,2.79393638823742e-16,2.55941227563467e-15,27.4703486769011
"YDR166C",5.77320409927884,5.89415290395325,122.88905146655,3.00037090634833e-16,2.62921445186125e-15,27.4700033586037
"YBL007C",9.02800967480607,8.9205457183588,130.286180652113,1.74277417965134e-16,2.06765001857548e-15,27.4692591522457
"YDR141C",7.45244951236845,7.73019408326712,123.355306294598,2.89660853796107e-16,2.58470059965846e-15,27.4680492559998
"YDR104C",5.80967698131778,5.53072614469285,122.745325302082,3.03318133060719e-16,2.62921445186125e-15,27.46784405186
"YHR063C",6.3425731654217,6.47126132871857,121.78138156369,3.26378093843649e-16,2.72633945992609e-15,27.4667806365241
"YOR112W",5.89422066984901,5.96831067320455,122.469941824137,3.09716293527467e-16,2.66217677435726e-15,27.4663671028503
"YDR517W",6.55825050382905,6.71627828220044,121.687156226191,3.2873439520894e-16,2.73778961667758e-15,27.461787390306
"YGL233W",6.42285937425857,6.42860628571724,121.659839955631,3.29421013580994e-16,2.73778961667758e-15,27.4608325315868
"YLR057W",6.30946264759715,6.32142438811336,121.664632094687,3.29300444184564e-16,2.73778961667758e-15,27.458749796681
"YDR310C",6.91672929484763,7.02432471982649,121.950182912717,3.22203489604472e-16,2.70638514098082e-15,27.4578455273561
"YOR042W",6.70358722077869,6.47707128867694,121.699278842503,3.28430190525195e-16,2.73778961667758e-15,27.4574410644045
"YKR070W",5.84114236157469,5.91108681569625,122.430294779526,3.1064968560606e-16,2.66288585213886e-15,27.4551680101025
"YPR103W",7.98357902497376,7.4079435784179,125.009230476262,2.55935868547722e-16,2.44101528718063e-15,27.4532164885233
"YOR229W",6.03223205792197,6.07833967174349,121.92796558407,3.22749548802263e-16,2.70638514098082e-15,27.4524392857498
"YFR050C",8.30960209171271,7.69366320563525,126.317881909535,2.32325161231381e-16,2.32289691741117e-15,27.4484553773419
"YKL085W",7.07568430103724,6.58048033248175,122.043540843272,3.19920087544539e-16,2.70638514098082e-15,27.4473758769931
"YDR080W",5.63090823053635,5.73813375557883,123.020506265679,2.97070572505089e-16,2.61946129018331e-15,27.4459669502719
"YBR279W",5.96999187864877,5.873030744229,121.928691732994,3.22731685265633e-16,2.70638514098082e-15,27.445391606963
"YDR217C",6.70777348050635,6.7308188175087,121.38954665058,3.363013506829e-16,2.77734873344554e-15,27.4386839892271
"YMR131C",8.23510954961151,8.34985758615203,125.770063594487,2.41901977254985e-16,2.36359072741854e-15,27.4374236395963
"YEL026W",7.1144126541348,7.4336546161313,121.935336796632,3.22568265049515e-16,2.70638514098082e-15,27.4359126296098
"YOR017W",5.58615322890044,5.78195147020177,123.003825513888,2.97445198548938e-16,2.61946129018331e-15,27.4341261386107
"YAR002W",6.31695610209541,6.29442285950416,121.240488177621,3.40163623893553e-16,2.79514626459082e-15,27.4336035855984
"YOR185C",6.87971044034371,5.84982837300991,121.48408973155,3.3387681537488e-16,2.76429742590403e-15,27.4335454789494
"YNL232W",6.11190240997716,5.97653390078482,121.446333038311,3.34842747538198e-16,2.76879438589351e-15,27.4325576184516
"YDR476C",5.81292325439468,5.47292585651699,122.116550158693,3.18146869651048e-16,2.70159112109404e-15,27.4315660275156
"YKR014C",5.81194399766199,5.71336200155852,122.104106572326,3.18448322903397e-16,2.70159112109404e-15,27.4307388146363
"YBR218C",8.35645672484641,8.63938096400116,126.082203362734,2.36392783054634e-16,2.33153062684458e-15,27.4263387317628
"YIL075C",9.31730565957809,8.98292460575318,130.896254378662,1.66872159178097e-16,2.03131184099881e-15,27.422426957374
"YOR087W",6.11056792233883,5.93128685508909,121.162407480892,3.42206369479075e-16,2.8084079119279e-15,27.4155033675878
"YDL132W",7.73167314194946,7.45151521502115,123.257725377567,2.91799135979153e-16,2.58591683562581e-15,27.4089157188201
"YPR164W",6.94243163390179,7.13822710018571,121.102835644867,3.43774023821975e-16,2.8177422803631e-15,27.4050092585171
"YGR162W",9.05813343021465,9.21232968476254,128.996730500928,1.91156762210963e-16,2.15842350986137e-15,27.399374627732
"YJL167W",7.95675956103566,8.15377514246609,123.833555418655,2.794288864069e-16,2.55941227563467e-15,27.3960451453608
"YPR036W",8.52479444394678,8.63580460623264,126.241053161491,2.33642584202733e-16,2.32895781422177e-15,27.3947522303668
"YBR235W",6.46726133475009,6.63610140789844,120.538720546786,3.59019632444212e-16,2.9063282730249e-15,27.394017384788
"YER056C",9.34277124241472,9.25801824531496,130.428628090165,1.72516333338719e-16,2.05794074141215e-15,27.3939255222513
"YNCH0007W",8.00022516437289,7.8051687953666,123.945774712977,2.77086397541725e-16,2.55409833425591e-15,27.3916102265513
"YNCH0008W",8.00022516437289,7.8051687953666,123.945774712977,2.77086397541725e-16,2.55409833425591e-15,27.3916102265513
"YJR103W",6.75472544604328,6.73957250222223,120.590515502025,3.57589071995028e-16,2.90087894211787e-15,27.3878805535851
"YGL114W",6.07509887427003,6.26800201561011,120.685605535395,3.54979119569458e-16,2.88789845224892e-15,27.383195872824
"YER110C",8.63276485236727,9.60812821358078,126.515054609286,2.28981629372637e-16,2.3216084331347e-15,27.3830819738745
"YNL145W",7.48072962716067,7.295385260259,121.933359782944,3.22616875622668e-16,2.70638514098082e-15,27.3810446003392
"YER036C",9.63916051067325,9.67703903804562,131.684491746185,1.57815351883895e-16,1.98571027055198e-15,27.3794416656877
"YLR368W",5.79236248129195,5.85902694447642,121.278426767757,3.39175953147712e-16,2.79404190838285e-15,27.3788303069009
"YLR153C",8.64700589806395,8.86821308339011,126.4706297595,2.29730281281541e-16,2.3216084331347e-15,27.377312068788
"YER165W",9.03882369235429,9.54310719971155,128.391635629923,1.99695565930576e-16,2.21287015444898e-15,27.3758465791302
"YEL071W",9.69451070562734,9.06658571364756,131.784025467931,1.5671095559148e-16,1.97745674020925e-15,27.3719273451257
"YFL041W",6.80680359446485,6.66911418859817,120.335984332833,3.64680416147142e-16,2.93892248502075e-15,27.3694068599321
"YMR217W",8.90096965280278,9.44039337889929,127.47557319384,2.13437813076579e-16,2.28028442516575e-15,27.3650506716789
"YGR282C",10.0098094204715,9.58589454669232,133.178073604417,1.42109603301858e-16,1.88289048866936e-15,27.3616034175732
"YNL219C",7.0771103069412,7.27363249298128,120.58406249817,3.57766957204114e-16,2.90087894211787e-15,27.3602053234789
"YDR137W",5.50618551596171,5.60093636165092,122.086405726181,3.18877681570574e-16,2.70159112109404e-15,27.3587297700779
"YLR427W",6.17255398012108,6.00671644342835,120.108019737692,3.71163983084157e-16,2.97158059317621e-15,27.3564835890661
"YDR188W",8.7076471134334,8.51335635877405,126.349889693746,2.31778736336015e-16,2.32289691741117e-15,27.3560644616531
"YLR039C",6.01522869763244,6.11779868099616,120.330282625469,3.64841041429511e-16,2.93892248502075e-15,27.3552486558451
"YLR207W",6.43131055287584,6.49965077740719,119.904984236273,3.77046141274304e-16,2.98582246578648e-15,27.3548271741072
"YLL018C",8.64652324247468,9.03741826769613,126.017792011589,2.37518149996421e-16,2.33559514163147e-15,27.3545598372581
"YMR186W",12.9156859397368,12.0460673561762,152.511363429023,4.03106826141142e-17,1.55353134144156e-15,27.3539467153317
"YPL207W",7.06755866457372,7.41239315507874,120.419329566262,3.62341378771454e-16,2.92598482068341e-15,27.3513335944716
"YEL002C",7.9259458602016,8.06901860090173,122.906213603289,2.99647940107114e-16,2.62921445186125e-15,27.3504523047653
"YGL206C",9.94203002137016,9.98005006799032,132.508176267679,1.48928951315087e-16,1.93903718123758e-15,27.3483902070663
"YPR144C",6.47970260672451,6.55702151369629,119.758983533828,3.81339744063943e-16,2.99171926182479e-15,27.3465613166643
"YKR096W",6.44311849576311,6.45311074557331,119.766496272766,3.81117492016702e-16,2.99171926182479e-15,27.346529187977
"YGL067W",6.36227035856256,6.28880997352082,119.695888090554,3.83211994336309e-16,2.99171926182479e-15,27.3409229548446
"YHR077C",6.45499462171692,6.57229513408947,119.657568100258,3.84354042618197e-16,2.99171926182479e-15,27.3400426514148
"YGR155W",9.76539898867485,9.92165062451803,131.418223622753,1.60812390890912e-16,1.99982407928048e-15,27.3392036720781
"YDL086W",6.28443331944681,6.22130843259,119.678337915859,3.83734573978941e-16,2.99171926182479e-15,27.3374975466018
"YGR089W",6.39087853162907,6.31642911025122,119.626177200741,3.85292392507098e-16,2.99171926182479e-15,27.3370879298143
"YBR110W",6.40254413803783,6.37589646793162,119.610248218668,3.85769518423432e-16,2.99171926182479e-15,27.3363016293236
"YFL039C",10.974571739932,10.9565897090061,137.547249636781,1.05273278052739e-16,1.71016693790896e-15,27.3336930265338
"YKR038C",6.01687463432945,6.22395660339379,119.973471073983,3.75050543530891e-16,2.98083253590267e-15,27.3336098872975
"YBR073W",6.89829143415064,7.1332012496289,119.836815034851,3.79044168004679e-16,2.99171926182479e-15,27.3325461427108
"YER148W",6.78750838133714,6.94044615159597,119.671649212707,3.83933946624994e-16,2.99171926182479e-15,27.3301002158001
"YLR449W",6.76024053601558,7.0977872449742,119.646647363426,3.84680202457608e-16,2.99171926182479e-15,27.3300670113108
"YMR167W",5.56304614610216,5.59516510409353,121.260569527834,3.39640441748463e-16,2.794353332928e-15,27.3279864464416
"YDR490C",5.95111627820107,5.86150505777522,119.985071675264,3.74713680302311e-16,2.98083253590267e-15,27.3269259201687
"YPL214C",5.49559854846911,5.44400860191305,121.573834508392,3.31593229557399e-16,2.75234988640229e-15,27.3269130610974
"YOR341W",9.80039227421527,10.1679048519117,131.2647579941,1.62568356755267e-16,2.00200132684597e-15,27.3243028308638
"YOR328W",6.10152791345654,6.07802501763185,119.669291651982,3.84004246649725e-16,2.99171926182479e-15,27.324292826686
"YKL196C",7.49951683037833,7.23746395891397,120.984178091549,3.46920293327926e-16,2.83997625125574e-15,27.3221197226853
"YHR199C",6.70443392402055,6.52995243247783,119.417354744107,3.91599555729567e-16,3.00002007471984e-15,27.3191969099212
"YBR026C",7.10217112095756,6.67049802799615,119.94073016949,3.76003098367666e-16,2.98478095904224e-15,27.3185951585846
"YNL104C",8.46734861671819,8.5171668954132,124.533051517922,2.65176817918818e-16,2.51044076642294e-15,27.3181982413476
"YGL201C",6.96705205739746,6.92034964249372,119.659069323589,3.84309230878056e-16,2.99171926182479e-15,27.3154725949135
"YPR086W",6.46786777899273,6.48951287032925,119.237414219478,3.97126176788641e-16,3.02768257484145e-15,27.3143764936864
"YML126C",8.20627640334415,8.72305549995753,123.33896099618,2.90017813722227e-16,2.58470059965846e-15,27.3142017798038
"YEL050C",6.14185875790993,5.98705998032325,119.415192110919,3.91665470130625e-16,3.00002007471984e-15,27.3120979492483
"YNL323W",5.84821125301916,5.8887205744428,119.98701887775,3.74657169452079e-16,2.98083253590267e-15,27.3112501865987
"YIL128W",6.82728861626362,6.87129441612476,119.357624395009,3.93424588116748e-16,3.00317583802284e-15,27.308584709557
