"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YNL064C",9.29207104221483,8.78640561812668,110.075949812258,9.87115808806233e-16,5.4378248914288e-15,26.1457624830744
"YER017C",7.25840230547272,6.95759632915716,104.954364019985,1.53299319172123e-15,7.18092035352241e-15,26.1425756599901
"YPL235W",6.94863462246208,6.9805495084749,104.555363094604,1.58789805484856e-15,7.32327439751911e-15,26.1422236254134
"YDR119W",7.1186920900056,7.47177193936417,104.744283112679,1.56163460714338e-15,7.24399308104003e-15,26.1421990734126
"YKL047W",5.64387601117848,5.58937605509938,105.092325097925,1.51450106666315e-15,7.10442613141344e-15,26.1416715137968
"YDL159W",5.32482019288966,5.12147811897795,105.991311808733,1.39988739693458e-15,6.68609009640555e-15,26.1414372156916
"YOR354C",6.84820110518364,6.81431181266341,104.453538575558,1.60225630581133e-15,7.35851044150389e-15,26.1412414181841
"YNL155W",7.18663950604187,6.33599847766544,104.736336317801,1.56272961302965e-15,7.24399308104003e-15,26.1343687537934
"YNL250W",5.83718698031974,5.62734093328908,104.535761771276,1.59065091413128e-15,7.32381924194049e-15,26.1275233465921
"YKL067W",7.32862951478006,7.00234591928387,104.823367230016,1.55078364668498e-15,7.216414262094e-15,26.1252755872617
"YGL086W",5.72729763249632,5.6323502147247,104.696244876981,1.56826688764982e-15,7.25820421523567e-15,26.1249713717279
"YNL053W",6.01888012224278,5.72609792120188,104.21802550633,1.63602033025243e-15,7.46661500723539e-15,26.1207968958882
"YGL155W",5.77614515693641,5.9378007443723,104.546953719347,1.58907844159743e-15,7.32357890475337e-15,26.1207056786827
"YBR197C",5.77684819581102,5.88702335855318,104.530723292511,1.59135938488908e-15,7.32381924194049e-15,26.1197647830014
"YGL246C",5.9257585626212,5.8231521974943,104.30079114537,1.62406571670423e-15,7.42752949908156e-15,26.1189638279402
"YGL252C",6.38671838067976,6.33551325191499,103.94772747205,1.67574636251273e-15,7.58471425236476e-15,26.1163987817188
"YER092W",5.19960620347195,5.11046469113168,106.045829786267,1.39325249782347e-15,6.67151270493768e-15,26.1141808487477
"YLR197W",8.32663174509677,8.69644862145155,106.747016195887,1.31095238353592e-15,6.43914728295822e-15,26.1098754382012
"YOR353C",5.77531275615423,5.70942774728514,104.384481392939,1.61207589505143e-15,7.38811909503345e-15,26.1082625919856
"YNL071W",8.28259929292287,8.35004439477178,106.557426292066,1.33266049369477e-15,6.49879855145351e-15,26.1055335391539
"YPR049C",5.89345146691897,5.76475713649111,104.16360761156,1.64393353385002e-15,7.4871317979642e-15,26.1055288734032
"YER006W",7.51447731420676,7.6852157965766,104.878530942612,1.54326422096719e-15,7.20336112229856e-15,26.1051488951969
"YNL207W",6.43949970806122,6.50491756428836,103.790072341795,1.69940994452598e-15,7.67068829356097e-15,26.1044654763266
"YNL181W",6.07589824972008,5.98169110074071,103.948720254402,1.6755985103553e-15,7.58471425236476e-15,26.1043451825964
"YIL046W",5.91760836895016,5.90494443812184,104.027406358206,1.6639258660944e-15,7.5520171215279e-15,26.0977778832938
"YBR236C",6.1894983759225,6.11260417758473,103.752560539707,1.70509473619902e-15,7.67776689664259e-15,26.0960463653112
"YPL221W",8.27449100583723,8.15788035040108,106.373244728108,1.35413139103777e-15,6.58134355132582e-15,26.0931019106404
"YDR415C",5.34540834948849,5.431371521047,105.202768225583,1.49987549229186e-15,7.05091683500867e-15,26.0914874626981
"YML035C",7.84102223979192,7.7342539496256,105.288599402952,1.48861724437405e-15,7.00801757165207e-15,26.0879665276467
"YEL015W",5.83063707733792,6.00931721973473,103.984188502728,1.67032579954743e-15,7.57060769284534e-15,26.0857115940789
"YER131W",7.96197820642016,8.78536175700969,105.487382697723,1.4629012011231e-15,6.92664747390564e-15,26.0836927293923
"YNL081C",5.70667706788941,5.55201365892003,104.154941814539,1.64519758506255e-15,7.48769981234841e-15,26.0823974713251
"YML013W",5.68076445905861,5.48603485632454,104.19705948184,1.63906410537405e-15,7.47013127636497e-15,26.0819027454343
"YCR076C",5.14486873927241,4.91300743692703,105.798291303869,1.42366115364587e-15,6.77011657146212e-15,26.0816720799933
"YPL215W",5.90476037857079,5.76708612695843,103.748896110207,1.70565119736734e-15,7.67776689664259e-15,26.0754224835009
"YJL133W",5.51801490822697,5.4450953783905,104.461044717067,1.60119296941204e-15,7.35851044150389e-15,26.0733885405185
"YDR333C",6.37726394065302,6.29487809213743,103.340301980552,1.76897903512231e-15,7.8979145508314e-15,26.0701046894645
"YML073C",8.10415877250557,8.94843119805118,105.600793014229,1.44845041384897e-15,6.86316951680998e-15,26.0689825548695
"YBL008W",5.88897256919257,5.91611794275313,103.671797766617,1.71740573122437e-15,7.72538704011402e-15,26.0682917722991
"YBR155W",5.91072651735258,5.77790613838925,103.640363524901,1.72222398062225e-15,7.73647026701942e-15,26.0681125561872
"YOR245C",5.89989095878784,5.80626987239119,103.647636625604,1.72110782725203e-15,7.73647026701942e-15,26.0675209500098
"YPL228W",5.69254398831825,5.57701423860039,103.98552758783,1.67012709160176e-15,7.57060769284534e-15,26.0670973236769
"YEL047C",6.60576897633899,6.84218690936244,103.305470808233,1.77449686314767e-15,7.90643619295356e-15,26.0653210991164
"YLR405W",5.54552228495423,5.58282207284593,104.251456735234,1.63117984718235e-15,7.45487757696969e-15,26.0635674761526
"YHL039W",6.02071598369525,6.09702956196112,103.445561717912,1.7524193773256e-15,7.85600282932048e-15,26.0626818135128
"YDL028C",5.33073515055781,5.40864522272492,104.830605712984,1.54979465108126e-15,7.216414262094e-15,26.06054604829
"YML049C",6.88636776521632,6.83093773373761,103.410120852981,1.75797574086063e-15,7.87017477447962e-15,26.0602912158908
"YPR190C",6.90063566315273,6.90700512544766,103.380556096558,1.76262579396492e-15,7.88027293948292e-15,26.0570714564265
"YDR284C",6.06349761057517,6.06547706401126,103.31667142951,1.77272042377936e-15,7.90643619295356e-15,26.0557203605548
"YDL112W",7.07845279144547,7.56114773620605,103.529981437631,1.73926240235489e-15,7.80234300906233e-15,26.0549075654936
"YDL141W",6.06603319839458,6.32791996574553,103.288861376174,1.77713478244899e-15,7.90999084317713e-15,26.0539326244855
"YDR090C",5.27939692407994,5.20505054455318,104.891568003433,1.54149303306822e-15,7.20020768537622e-15,26.0527968352389
"YJL044C",5.91154279875268,5.99392254768603,103.420207372605,1.75639240732388e-15,7.86844642190356e-15,26.0517132233835
"YPL104W",5.68578691704015,5.57264367158052,103.762101975555,1.70364676705192e-15,7.67776689664259e-15,26.0499860604236
"YMR243C",8.04414409165915,8.34844537939352,105.181891340024,1.50262810160975e-15,7.05880763672574e-15,26.0488314910097
"YOL109W",8.70687678057392,8.8121064965473,106.667402732495,1.32002006364481e-15,6.46051749514147e-15,26.0376113728957
"YOR288C",5.59801597457214,5.44467067245348,103.754222070984,1.70484249100452e-15,7.67776689664259e-15,26.035898658269
"YOR338W",7.06407811589251,6.3229546531144,103.239286304594,1.78503419839037e-15,7.93187609994691e-15,26.0339836873092
"YLR410W",7.47684835904245,7.53359561178854,103.815121771225,1.69562548059148e-15,7.65886643192247e-15,26.0324840129951
"YOL040C",8.91545974902745,9.79717241607202,107.147526008181,1.26637036585459e-15,6.31455693808528e-15,26.0322490392178
"YDR251W",6.90113811835438,6.98079752527808,103.051989250458,1.81523169046221e-15,8.03888320061836e-15,26.0320837510054
"YGL196W",5.95205103005403,6.01421438464538,103.106850395039,1.80632833801829e-15,8.00484817090776e-15,26.0314618400321
"YBL091C",7.04020290012719,7.25130337109795,103.172580298598,1.79572476617026e-15,7.97398862383173e-15,26.0311093401831
"YOR261C",7.71010977153627,7.07462942276262,104.209222001816,1.63729762920289e-15,7.46725886129175e-15,26.0290776853713
"YPL093W",8.97803274867595,8.96235801680015,107.271164228161,1.25294917257937e-15,6.29855549610817e-15,26.0278784352952
"YDR208W",6.65910454062964,6.62820715204443,102.830724239135,1.85163736433782e-15,8.14877946078884e-15,26.0272906729517
"YDR351W",6.05614943209289,5.95619186791854,102.911759536089,1.83821121895935e-15,8.11331372129005e-15,26.0243684220389
"YNL132W",7.76297532554071,8.09983342733508,104.241646129774,1.63259867034148e-15,7.45617683216416e-15,26.0239862270776
"YGR210C",7.01035946939661,7.10826251755165,103.033720013153,1.81820736835967e-15,8.04663893929948e-15,26.0228090153396
"YML032C",6.70277572921311,6.20628382296904,102.791094982553,1.85824278063521e-15,8.16881040423719e-15,26.0224288150269
"YMR221C",6.17502294057843,6.36055926265544,102.7680260196,1.86209994321235e-15,8.17863284414158e-15,26.0202687108098
"YHR128W",7.59703229052556,7.8314715390054,103.855255390913,1.68958155114831e-15,7.63681564934435e-15,26.0194651263839
"YPL050C",7.02459545255964,7.16593486598333,102.920283508827,1.83680522621645e-15,8.11255641578932e-15,26.0130154532973
"YGR274C",6.53721612229266,6.51569202521264,102.59454442142,1.89139214927624e-15,8.25380425301691e-15,26.0123424610818
"YJL076W",7.7575716426151,8.02951159308361,104.046983389746,1.66103573940258e-15,7.54410979913874e-15,26.0112189672516
"YOR018W",5.69973173238838,5.5408326531161,103.143246922385,1.80044829102822e-15,7.98417420285928e-15,26.0055271067355
"YDL052C",6.33138940489903,6.27326045712777,102.497873145993,1.9079362902527e-15,8.29296117694495e-15,26.0045503062109
"YEL053C",6.18887989471585,6.26835809442607,102.550504064498,1.89890933733056e-15,8.27013397278756e-15,26.0041000094032
"YLR278C",6.61477105301725,6.68583553297859,102.456321493647,1.91509658337899e-15,8.30760049238729e-15,25.9998295061498
"YLR001C",6.296487236836,6.12071462183497,102.403751981304,1.92419820429529e-15,8.32510243491024e-15,25.9964865876301
"YLR382C",6.00938314192977,5.94342526051753,102.560028067155,1.89728089717967e-15,8.26852125747002e-15,25.9943701493858
"YNL206C",5.61109301668152,5.60477172815112,103.161449990427,1.79751545022726e-15,7.97655066772014e-15,25.9941903892433
"YJR142W",5.51707386371148,5.40241733546929,103.372922859104,1.76382859007598e-15,7.88027293948292e-15,25.9935790113615
"YNL113W",6.6561295459389,6.53751212982057,102.391993088048,1.92624063322103e-15,8.32845621153199e-15,25.9935763990997
"YDR200C",5.12386893149145,5.14785384258038,104.592915977133,1.58263876637009e-15,7.30857028687125e-15,25.9901616792286
"YDR117C",5.66832668582341,5.7339734308741,102.989898178694,1.82536708818224e-15,8.07288862956506e-15,25.98969201529
"YCL001W",5.80027633356145,5.8886160685337,102.755425039287,1.86421059046319e-15,8.17863284414158e-15,25.9892837397218
"YDR177W",6.65594888989956,6.31558475876896,102.315686793823,1.93955296514051e-15,8.37499480085637e-15,25.9876507351342
"YKR021W",5.74292110377219,5.85244297401472,102.825863132143,1.85244621339296e-15,8.14877946078884e-15,25.9875672320258
"YAL003W",9.87516247573033,9.97438105600181,109.19063359184,1.06358106271108e-15,5.66898194982743e-15,25.9873318449287
"YKL056C",9.45540010380014,9.93400573338739,107.999355348195,1.17703058745315e-15,6.04872658538977e-15,25.9858145602177
"YGL245W",9.1952190099733,9.63182320689716,107.189063792266,1.26184366314001e-15,6.30637956664322e-15,25.9826197845149
"YPL188W",5.39485708855124,5.44382108324891,103.539643623489,1.73776352619839e-15,7.80094391678678e-15,25.9810410534677
"YGL190C",6.29039092060394,6.2192982556535,102.18545275866,1.96250960287863e-15,8.45745121974976e-15,25.9793782808208
"YDL102W",6.30975842413445,6.53620773913528,102.135521317827,1.97139083879314e-15,8.47349940650657e-15,25.9760001635084
"YNR046W",6.24851354988942,6.39304734291006,102.127622266661,1.972799907701e-15,8.47401372118363e-15,25.9735709837285
"YOL115W",5.85169396609171,5.71178052817868,102.430243496649,1.91960561985552e-15,8.31618202616377e-15,25.9701482733274
"YNL103W",6.34383813053299,6.22600440272235,102.048371310658,1.98699898908283e-15,8.51830225456775e-15,25.9699889805068
"YBR029C",7.21285174303243,6.91532316890489,102.562028167971,1.89693911108678e-15,8.26852125747002e-15,25.9687513657227
"YLR369W",5.71437146328385,5.61674875197143,102.614927362401,1.88792418019431e-15,8.24962613845547e-15,25.967403168241
"YKR053C",5.76369079957219,5.81037504144703,102.509123916101,1.90600263420098e-15,8.29003925345388e-15,25.9657442750041
"YLR192C",7.33494462557536,7.35654415595414,102.645190231073,1.88278822195228e-15,8.23265748148397e-15,25.9622968054528
"YDL128W",6.94519446888762,6.86040687364244,102.170765561807,1.9651173830246e-15,8.46024665859158e-15,25.961690603762
"YMR252C",5.13460808034297,5.2854178492511,104.071761162649,1.65738580768649e-15,7.53795123052984e-15,25.956386584935
"YOR115C",5.13069454201246,5.2311836335061,104.055108865726,1.65983782187502e-15,7.54388254866018e-15,25.9540800518996
"YHR183W",9.71978985496854,9.72777529907743,108.218111524314,1.15523034691459e-15,5.96974933009327e-15,25.9535722069091
"YDL108W",5.06306877487931,4.96108909905761,104.313034163428,1.62230557579048e-15,7.42464640953694e-15,25.9524736591204
"YER022W",5.67433874287173,5.64034586773921,102.46697196225,1.91325843214769e-15,8.30510859714306e-15,25.950541084717
"YER120W",7.40950054010115,7.67012762419351,102.598485996967,1.89072097646817e-15,8.25380425301691e-15,25.9500377178007
"YNL306W",5.82628041128221,5.78361624940713,102.18988150826,1.96172401042544e-15,8.45745121974976e-15,25.9492703548209
"YMR260C",7.19750432815619,7.69946596284712,102.208507136737,1.95842392098121e-15,8.45092712323604e-15,25.9435598093715
"YMR024W",6.13164491454666,5.95112205877809,101.761636897642,2.03932611097313e-15,8.70854529000354e-15,25.9401303076659
"YBR198C",6.03289940098553,6.07592480010371,101.816094646751,2.02927161381865e-15,8.67688552115559e-15,25.9384877292095
"YLR344W",7.60115825765474,8.25958873374368,102.735281861789,1.86759005357336e-15,8.1879932168673e-15,25.9362313850752
"YJR130C",5.26585777155471,5.19548472701372,103.308104979335,1.77407890137851e-15,7.90643619295356e-15,25.934862477758
"YFR003C",5.46827479350624,4.89954209648429,102.709559964552,1.87191534300374e-15,8.190564337031e-15,25.9344479754825
"YBR127C",9.40357769818766,9.81622815781908,107.02065709795,1.28030806766812e-15,6.35992790681398e-15,25.9335045817937
"YOR067C",5.771968667696,6.03441586994398,102.065600044072,1.98390257834009e-15,8.51057946791844e-15,25.9334084628414
"YMR301C",5.71633062832142,6.09251995737958,102.141506718242,1.9703238783234e-15,8.47349940650657e-15,25.9321074400644
"YER155C",8.64483384579458,9.04266532381043,104.929637818142,1.53633382657596e-15,7.18674983132459e-15,25.9313995392441
"YOR310C",7.75574103900652,8.01724445119225,102.954957974231,1.83109809212706e-15,8.09278860891665e-15,25.9308026765189
"YLR441C",9.1721129388681,9.90954434108935,106.326686453589,1.35961940967761e-15,6.58468589565311e-15,25.9305225175834
"YDL207W",5.44553088293608,5.40257712900862,102.713206187147,1.87130153441498e-15,8.190564337031e-15,25.9297458648545
"YDR368W",6.93125159927914,6.83023494120635,101.67084079416,2.05621270622844e-15,8.75789365219267e-15,25.9239974231584
"YPL243W",7.4725302320111,7.36260040757202,102.35516971069,1.93265212544617e-15,8.35068360843669e-15,25.9234497488024
"YIL162W",6.77808268635596,6.88332319806304,101.523851827468,2.08387968586555e-15,8.8482893697249e-15,25.9208490064293
"YLR228C",5.45044894388494,5.72459493988469,102.471216517394,1.91252641449565e-15,8.30510859714306e-15,25.913380359745
"YJR032W",5.44201685539461,5.62794157735597,102.44207599996,1.91755825538623e-15,8.31279212031552e-15,25.9098156078279
"YBR062C",5.73464600406017,5.0208773181372,101.779971375173,2.03593487819633e-15,8.69971652763737e-15,25.9063416410146
"YPL059W",6.06741009839935,5.99020029054383,101.375168560547,2.11228587013642e-15,8.94455073359314e-15,25.9063116691599
"YGL012W",8.56087149231487,8.34601230439947,104.341594649089,1.61820773421558e-15,7.41105312143887e-15,25.9044057419088
"YOL142W",5.9461444367376,5.90916505176468,101.447850899627,2.09834654192292e-15,8.90273303648642e-15,25.9030575473678
"YPL246C",6.74474084492911,6.69564601547993,101.250551109524,2.13642494301202e-15,9.00614799581461e-15,25.9010652789048
"YBR241C",5.58650352790818,5.19145524930187,101.977560403897,1.99978173847995e-15,8.56751341935479e-15,25.9006972658308
"YLR268W",5.24680042974149,5.44510415951623,102.849479467248,1.84852031107943e-15,8.14240984210054e-15,25.8974481976444
"YKL168C",5.08956587087253,5.10343121650474,103.37492956471,1.76351229831114e-15,7.88027293948292e-15,25.8930968118686
"YPR075C",5.95843745680032,5.9539209334613,101.305346061407,2.12577341495938e-15,8.97275715036161e-15,25.8930512064654
"YIL140W",6.63935196564155,6.52343436346565,101.091044694941,2.16776934580234e-15,9.07606681977296e-15,25.8925677362124
"YAL035W",8.43856233523285,8.6804915940913,103.865791603601,1.68799880713856e-15,7.63491270510296e-15,25.891517752086
"YDR513W",7.06676781885347,6.6306519457705,101.367183388202,2.11382354558484e-15,8.94529835259727e-15,25.8902492919391
"YOR327C",5.94510396141946,5.84529634531755,101.278207005286,2.13104157186842e-15,8.98922028903676e-15,25.8898530259049
"YMR288W",5.72637993025743,5.79351777638816,101.564651141492,2.0761591086541e-15,8.82569059642609e-15,25.8888419109768
"YKL186C",6.10142583595084,5.98654469993472,101.118722772256,2.16229401852033e-15,9.06866387346244e-15,25.8882989809216
"YMR273C",5.71282913780026,5.91043342133815,101.582063948128,2.07287368549656e-15,8.81742774180155e-15,25.8882670275829
"YOL082W",5.98570929157178,5.64751765308577,101.168129979361,2.15255824652776e-15,9.05093589007066e-15,25.8847044263527
"YMR224C",5.08027391634849,5.08133203097919,103.285294530915,1.77770183739693e-15,7.90999084317713e-15,25.8842267440481
"YBR272C",5.53291089984138,5.45421794223527,101.871521837995,2.01909450158143e-15,8.63899027629764e-15,25.8829138286435
"YMR166C",5.31327680077875,5.2864186659591,102.419685122602,1.92143456834622e-15,8.31862185979668e-15,25.8806086098197
"YOR086C",8.07313020901016,8.29200239784407,102.89634588355,1.84075666376017e-15,8.11909583505494e-15,25.8803659707559
"YFL025C",6.36009660885842,6.42184630628316,100.87968656394,2.21009078797748e-15,9.17543692898802e-15,25.8787162921951
"YLR447C",8.0110048201242,8.39665518610275,102.726739764665,1.86902522842118e-15,8.18882253412265e-15,25.87718088377
"YKR100C",5.84950563146949,5.88108252856131,101.224502700352,2.14150919166823e-15,9.0217938510536e-15,25.8765243783222
"YGR086C",7.3974799637498,7.62800738348603,101.606691725875,2.06823678366971e-15,8.80340164655269e-15,25.8760655301247
"YCR036W",6.71421558687933,6.36035051071968,100.903967576827,2.20518262468431e-15,9.16546108836215e-15,25.87508172022
"YOR014W",6.94982905824772,7.01853290089999,101.05293741114,2.17533295083592e-15,9.09433088606466e-15,25.8744727895734
"YMR287C",5.9389074000288,5.7865701174737,101.071660119766,2.17161318470712e-15,9.08455878414718e-15,25.8731587149726
"YMR121C",5.82532368739393,5.41848002044687,101.195154304651,2.14725361537997e-15,9.04019907769198e-15,25.8722403564326
"YJL091C",5.85072615007954,5.9458230949089,101.147031538272,2.15670977438169e-15,9.05680296309039e-15,25.8707832080026
"YOR224C",7.10350299603623,7.40159657582189,101.15353319893,2.15542950144944e-15,9.05680296309039e-15,25.8706135126998
"YOR136W",9.98560351843538,8.74482083871559,107.564217821486,1.22176270221636e-15,6.2217860630795e-15,25.8699339779933
"YDL055C",10.671730054423,10.703525634427,109.314875422244,1.05246476455927e-15,5.62798896068636e-15,25.8698023741781
"YNCM0030W",10.9295265456593,10.8379110474216,109.861583074284,1.00505532313404e-15,5.4906264203133e-15,25.8608093611303
"YGR037C",6.99154474864464,7.00087544837566,100.901427298078,2.20569555043448e-15,9.16546108836215e-15,25.8593896732644
"YPR147C",5.77696669627727,5.82400799881447,101.091208163424,2.1677369631066e-15,9.07606681977296e-15,25.85849048919
"YDR002W",7.60951729562064,7.81469233181566,101.721942019817,2.04668973181859e-15,8.73431488150114e-15,25.8584817735482
"YPL075W",6.79787185596953,6.71893304762204,100.739098255093,2.23874834416813e-15,9.25931662547073e-15,25.8582873930709
"YOL116W",5.57434438637148,5.40447709166107,101.428293817697,2.10208723191321e-15,8.90710334502488e-15,25.8560240245245
"YOR211C",6.42398288170322,6.36616144005684,100.585434611298,2.27054304446239e-15,9.35549146596038e-15,25.8557160156423
"YDL066W",7.64719071235886,7.94226271782343,101.676987139569,2.05506471000387e-15,8.75789365219267e-15,25.8503335775974
"YIR003W",5.88855437598456,5.87461822054345,100.824953659928,2.22119895318198e-15,9.19831097688214e-15,25.8494782338988
"YLR386W",5.96930889255474,6.21123505090865,100.704858371043,2.24579000301354e-15,9.28259867912263e-15,25.8469482353498
"YNL054W",6.35771525083652,6.27863835483455,100.469995939125,2.29475774157741e-15,9.42571742352922e-15,25.8461787884957
"YJR062C",5.50194128736688,5.50960287874075,101.437861000053,2.10025639115901e-15,8.9050870985142e-15,25.8442618848635
"YHR133C",6.16004898580956,6.32017811212125,100.492729682236,2.28996651926988e-15,9.41191992785595e-15,25.8418960527478
"YCR093W",9.14897714501516,9.11766255598122,104.928965605051,1.53642475852268e-15,7.18674983132459e-15,25.8418466193294
"YLR096W",7.23715544856846,7.20502589266595,100.919073358002,2.20213523740895e-15,9.16546108836215e-15,25.8400455680914
"YGL017W",5.22998854700683,5.24788844193364,102.118552374841,1.97441921306375e-15,8.47542982903657e-15,25.8385560633577
"YER059W",5.19848659986026,5.28439838967082,102.16730205349,1.96573290439278e-15,8.46024665859158e-15,25.8343158199155
"YGL145W",5.70398945213809,5.66320897184762,100.898467847608,2.2062932808565e-15,9.16546108836215e-15,25.8340831814058
"YML093W",7.02919620139776,7.08013783156016,100.603066527152,2.26686951812151e-15,9.35101774931498e-15,25.8332104531783
"YML092C",7.45309515573853,6.90281623231796,101.13923310676,2.15824651224757e-15,9.05746876021137e-15,25.8331871207302
"YGR085C",8.370189884193,8.95250256939729,102.884695693432,1.84268319373429e-15,8.12214215239553e-15,25.8329308970007
"YGR283C",5.85427800164594,5.58588968146373,100.650438381163,2.25703239063966e-15,9.3232035646033e-15,25.8321343449327
"YBR074W",7.35961054794375,7.5234089301566,100.962302150783,2.1934401663523e-15,9.14095673637748e-15,25.8305370749297
"YPL117C",7.50962153997696,7.47648833707774,101.187919738989,2.14867227407457e-15,9.04038040026763e-15,25.8298907436694
"YDL178W",6.28875046139175,6.14419006640719,100.282244334507,2.3347545075437e-15,9.52806504575832e-15,25.8296908165799
"YDR400W",5.91432921663663,6.03501706181155,100.529496390439,2.28224123883022e-15,9.38603843654081e-15,25.8284920113237
"YPR133W-A",6.63790203663333,6.49365267131996,100.218494208266,2.3485103981544e-15,9.55099649546457e-15,25.823474525423
"YOL129W",6.7948189494403,6.56093416590397,100.251293001642,2.34142194901091e-15,9.52806504575832e-15,25.8197853688283
"YDR071C",6.95141257294681,6.84830687935637,100.358965158259,2.3183180651701e-15,9.48691551948809e-15,25.8195837712241
"YFR030W",6.03288541348017,6.22382856321122,100.264257194356,2.33862667787729e-15,9.52806504575832e-15,25.8166375870619
"YGL068W",6.01685075004405,5.93637196972178,100.252933268198,2.34106807886657e-15,9.52806504575832e-15,25.8147761286471
"YOR107W",5.75851687498876,5.48163136716749,100.532097978003,2.281695698156e-15,9.38603843654081e-15,25.8127997416504
"YLR107W",5.94987233398753,5.54482051040969,100.282863550938,2.33462133266594e-15,9.52806504575832e-15,25.8118997920409
"YDR165W",6.77512982339777,6.90842814296869,100.076195248173,2.3795405340794e-15,9.65329653701839e-15,25.8067664942949
"YPL273W",7.09472498467449,7.5794499243193,100.330081404384,2.32449093849143e-15,9.50182558095074e-15,25.806758311376
"YNL201C",7.51601896403891,7.26099526744727,100.841579159471,2.21781824285854e-15,9.19589999499453e-15,25.8023733565725
"YOR005C",5.23470535939938,4.97463680257023,101.522331601618,2.08416797692242e-15,8.8482893697249e-15,25.7946546047788
"YNR012W",5.92708330501623,6.04614793069067,100.08277430304,2.37809591083186e-15,9.65329653701839e-15,25.7942966140563
"YBR159W",6.67951053479836,6.90860043854064,99.8548782731364,2.42870830025054e-15,9.82849196382178e-15,25.7931258117475
"YPR180W",5.28327542886638,5.14843572361252,101.311378315572,2.12460441209391e-15,8.97275715036161e-15,25.7910885726979
"YMR130W",5.693464829948,5.56361381796198,100.362124512153,2.31764396864691e-15,9.48691551948809e-15,25.7910408360554
"YLR196W",7.57084085971639,7.68211307841501,100.779195499321,2.23053316404111e-15,9.23114858569154e-15,25.7908740141117
"YOR350C",5.27037406294904,5.31109053415227,101.308123019136,2.12523517413809e-15,8.97275715036161e-15,25.7876930890001
"YEL038W",5.82459473165013,5.70604540396984,100.119403420794,2.370070666471e-15,9.6327176376298e-15,25.7876604307663
"YHR216W",6.51193615852512,6.71279754885782,99.7079808212442,2.46196424118323e-15,9.92031207422208e-15,25.7852476445621
"YOR092W",6.30050537787749,6.26752546234856,99.7157240947656,2.4601987075243e-15,9.9192796968403e-15,25.7846514589148
"YDR363W-A",6.55228822657859,5.97610804927155,99.6994292192953,2.46391571234959e-15,9.92209194948621e-15,25.784126262053
"YPL183C",7.48859422140012,7.64651402330956,100.544570838336,2.27908220428508e-15,9.38479213443706e-15,25.7832417409982
"YCL045C",7.81711872828329,8.04647725567279,101.088859860883,2.16820220740164e-15,9.07606681977296e-15,25.7828115925341
"YDR365C",7.75119641358898,7.81430104903019,100.975802181419,2.19073256083479e-15,9.13546598337959e-15,25.7821222282931
"YOR349W",6.03204947811174,5.7423550902387,99.813412486446,2.43804498566489e-15,9.85930157205456e-15,25.7805843602759
"YDR485C",5.36223708757629,5.29249546830261,100.853340630146,2.21543005146125e-15,9.19179690543138e-15,25.7727180332482
"YJL053W",5.60708965643702,5.48410017571974,100.275917701507,2.3361156589759e-15,9.52806504575832e-15,25.7722337836782
"YML002W",5.56413085706618,5.60724598521078,100.363292969097,2.3173947154876e-15,9.48691551948809e-15,25.7717971566596
"YBR055C",6.17388992422578,6.18217737086832,99.5656380281648,2.49467104220771e-15,1.00152584541167e-14,25.7685672538431
"YDR049W",5.52279550107195,5.61537334242048,100.38694244755,2.31235622992162e-15,9.48190778691963e-15,25.767225151033
"YDR120C",6.51289777658211,6.81818530496917,99.4736849543725,2.51605540161063e-15,1.00703508522442e-14,25.7663684480998
"YGL241W",5.73320025798639,5.83772112426952,99.9633388598898,2.40447346543931e-15,9.73641381076225e-15,25.7649170667759
"YMR093W",7.37513331986055,7.26729975993334,100.110415925736,2.37203699672355e-15,9.63475101512186e-15,25.762220828818
"YJR096W",6.2306554257931,5.63494572131897,99.3543162498457,2.54411904346326e-15,1.01641035584441e-14,25.7534758942014
"YBL024W",7.75731041182017,7.9727352834276,100.597471831086,2.26803443280707e-15,9.35101774931498e-15,25.7529821568562
"YPL078C",6.59370137661258,6.52218214339442,99.3120945054582,2.55412829218567e-15,1.01917007506037e-14,25.7519793979795
"YDR390C",5.90181007584099,6.03503680538107,99.5789089173215,2.49160146373884e-15,1.00090494007895e-14,25.7519468188019
"YKR076W",5.76087415048721,5.02642017175578,99.7585400227869,2.45046159431618e-15,9.8921582296351e-15,25.7518006210045
"YKL164C",9.5286776377657,9.37829060582998,104.480649646506,1.59841937873403e-15,7.35116316097973e-15,25.7453528869135
"YAL012W",9.05466352522817,8.95912051852534,103.254819942748,1.78255485185341e-15,7.92621819105589e-15,25.744530120671
"YGR191W",7.62046605110566,7.77906529504554,100.25304992308,2.341042914068e-15,9.52806504575832e-15,25.7444615931899
"YOR095C",5.82566659917768,6.22647899237031,99.5310675191551,2.50268695158234e-15,1.00290601498775e-14,25.7408476709487
"YDR025W",8.42176652669336,9.17881508297845,101.712073626801,2.04852494310851e-15,8.73647367041473e-15,25.7396490471109
"YCR017C",7.57942279508187,7.89011477581505,100.023944066122,2.39104839451036e-15,9.68802099181388e-15,25.7317487611542
"YEL054C",8.31075257460838,9.10460397472412,101.330639370223,2.12087653878158e-15,8.96936976375324e-15,25.7287235546175
"YHL015W",8.97838520010673,9.86314570440952,102.762234783532,1.86306963845565e-15,8.17863284414158e-15,25.7235396308865
